Date,Close,High,Low,Open,Volume
1/22/2021,6307.126953,6428.49707,6283.312988,6419.573242,157918500
1/25/2021,6258.571777,6322.727051,6148.307129,6322.519043,154806200
1/26/2021,6140.170898,6269.665039,6123.008789,6252.713867,172159800
1/27/2021,6109.167969,6154.60498,5998.898926,6153.078125,181402600
1/28/2021,5979.387207,6123.460938,5957.551758,6065.788086,157336200
1/29/2021,5862.352051,6068.12793,5825.291992,6010.342773,147664800
2/1/2021,6067.544922,6070.734863,5735.469238,5856.776855,208886800
2/2/2021,6043.84082,6157.249023,6018.094238,6119.01123,227307800
2/3/2021,6077.745117,6137.681152,6047.412109,6096.583984,153874400
2/4/2021,6107.21582,6179.368164,6069.549805,6111.757813,148241900
2/5/2021,6151.729004,6151.729004,6090.980957,6136.393066,134669100
2/8/2021,6208.866211,6224.414063,6180.731934,6193.550781,161586900
2/9/2021,6181.671875,6286.291016,6157.134766,6232.102051,175273400
2/10/2021,6201.828125,6216.938965,6168.013184,6198.032227,122608700
2/11/2021,6222.520996,6232.850098,6194.009766,6221.633789,104014000
2/15/2021,6270.324219,6283.415039,6244.384766,6244.384766,123956100
2/16/2021,6292.395996,6308.811035,6274.353027,6291.007813,144173700
2/17/2021,6227.728027,6314.555176,6209.314941,6292.970215,169907100
2/18/2021,6200.308105,6281.35791,6200.308105,6230.356934,167455200
2/19/2021,6231.932129,6231.932129,6173.594238,6196.898926,133625600
2/22/2021,6255.312012,6312.873047,6255.312012,6267.024902,145005700
2/23/2021,6272.807129,6279.143066,6241.951172,6267.454102,126272800
2/24/2021,6251.054199,6294.140137,6223.648926,6283.794922,152221800
2/25/2021,6289.645996,6309.757813,6274.49707,6280.727051,237490100
2/26/2021,6241.795898,6302.394043,6184.51709,6246.316895,219493200
3/1/2021,6338.513184,6339.008789,6261.559082,6281.856934,173079500
3/2/2021,6359.205078,6388.121094,6329.498047,6367.438965,180676700
3/3/2021,6376.756836,6394.452148,6334.244141,6378.797852,242358700
3/4/2021,6290.798828,6369.411133,6270.10791,6355.375977,238207200
3/5/2021,6258.749023,6307.683105,6245.308105,6263.043945,153557700
3/8/2021,6248.464844,6325.515137,6239.049805,6304,155718400
3/9/2021,6199.646973,6267.423828,6167.717773,6258.669922,188106700
3/10/2021,6264.679199,6276.158203,6225.455078,6233.616211,121957600
3/12/2021,6358.208984,6364.356934,6298.522949,6316.880859,186241800
3/15/2021,6324.258789,6387.73584,6324.258789,6374.762207,137895500
3/16/2021,6309.699219,6355.411133,6296.896973,6347.188965,155061500
3/17/2021,6277.228027,6321.336914,6268.838867,6318.068848,138044900
3/18/2021,6347.829102,6358.425781,6307,6309.575195,149718200
3/19/2021,6356.160156,6356.160156,6307.101074,6346.008789,162089200
3/22/2021,6301.130859,6354.938965,6290.021973,6346.794922,128638500
3/23/2021,6252.711914,6342.129883,6245.991211,6331.698242,173805000
3/24/2021,6156.140137,6239.546875,6143.380859,6231.712891,138290000
3/25/2021,6122.875977,6176.426758,6058.842773,6159.619141,147353000
